person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Caius Preda,caiuspreda,caiuspreda@acasa.ro,5591204407363,2019-11-19,"Intrarea Dima Nr. 129 Bl. 54  Sc. 89 Ap. 698, Chisineu-Cris, 433752",0734 799 430,2c:fe:a7:7a:ea:35,38.29.230.113,RO34UBYS5451830221258028,2025-04-02 00:53:47,18347,7,730,1869700,d5085361-b842-4c1a-85ea-82c5f789eab8
Mirabela Gheorghiu,mirabelagheorghiu,mirabelagheorghiu@kappa.ro,5570314181625,2008-01-31,"Bulevardul Cristian Stoica Nr. 408 Bl. 54  Sc. 84 Ap. 575, Stei, 431159",0785 428 748,ec:81:f6:49:0b:61,19.93.71.127,RO06LCZE2197234183632700,2025-04-02 00:53:47,30719,71,382,203183,7c90f5a8-80c7-4d60-934a-1584df2a9f37
Blanduzia Marin,blanduziamarin,blanduziamarin@email.ro,5490607401384,2021-04-13,"Strada Nistor Nr. 14, Talmaciu, 767247",0767 291 627,e8:d8:36:64:29:f4,105.36.158.223,RO41WUDC1351260927975058,2025-04-02 00:53:47,5886,405,230,1186408,090c0af7-8c84-4833-8345-1322533b00ec
Venera Tabacu,veneratabacu,veneratabacu@acasa.ro,6750319396825,1975-01-18,"Strada Toma, Dancu, 985333",0240 535 579,08:2a:1e:e8:b1:4e,48.185.2.92,RO54OZIS4286343491824752,2025-04-02 00:53:47,3017,236,487,207924,2259a9f3-aa8c-4752-a581-df334eaf8500
Vanesa Ardelean,vanesaardelean,vanesaardelean@gmail.com,3121128129044,2013-12-15,"Strada Lelia Preda Nr. 103 Bl. 25  Sc. 65 Ap. 639, Dumbravita, 765897",0727 064 944,5c:d6:75:55:dd:c1,148.250.59.247,RO48FSDT2694852860609232,2025-04-02 00:53:47,33743,279,416,320455,c41a542d-6cb5-4408-94fd-84d11e0fa40d
Voichița Aanei,voichițaaanei,voichițaaanei@141.ro,3370909408563,1912-07-27,"Intrarea Agnos Ioniță Nr. 304 Bl. 66  Sc. 35 Ap. 929, Pecica, 795961",0243 488 559,c4:5e:ad:19:02:9b,111.12.182.19,RO42UZZK8069747387225635,2025-04-02 00:53:47,21319,4,81,1056718,c5767a56-e114-4323-9c20-1bbd64025ad3
Codruț Popa,codruțpopa,codruțpopa@kappa.ro,5061112039475,1982-07-05,"Strada Stancu Nr. 189 Bl. 87  Sc. 20 Ap. 980, Baia, 230484",0267 301 094,ce:3e:7d:1b:a3:7a,162.213.218.186,RO74JKLN3590597975473061,2025-04-02 00:53:47,33528,334,40,81506,d947e16d-8cb2-48fb-943e-e0e928bba327
Adam Gheorghiu,adamgheorghiu,adamgheorghiu@kappa.ro,5610620447228,1997-11-12,"Soseaua Ionescu Nr. 22, Covasna, 930446",0721 926 709,d2:c5:dd:40:9f:1d,50.100.122.58,RO44LXTN2029616668595995,2025-04-02 00:53:47,22767,805,612,1830724,b1233a96-91b8-4ba5-8a5e-4afb7d29ec89
Emilian Ene,emilianene,emilianene@post.ro,8771102293330,2021-05-03,"Soseaua Albu Nr. 49, Rovinari, 738348",0739 062 905,1a:de:90:ab:1c:d3,83.109.91.127,RO74VNYY7444528285504231,2025-04-02 00:53:47,22991,575,730,1918084,a70d3ce9-1f3e-4f89-a684-24504c723b3b
Miruna Tomescu,mirunatomescu,mirunatomescu@post.ro,8980104078341,1991-06-11,"Aleea Ioniță Nr. 273, Salonta, 544621",0259 651 148,22:b9:cf:81:47:47,28.184.179.84,RO80GAJL1791053265698191,2025-04-02 00:53:47,28225,486,661,1461725,1a75fe3a-d798-4394-a649-bf4d38d57096
Gheorghiță Stănescu,gheorghițăstănescu,gheorghițăstănescu@141.ro,2280530289289,1948-05-28,"Strada Florea Nr. 869, Fundulea, 747861",0732 926 346,92:ee:4a:5e:fa:10,200.97.105.235,RO68JQTU3060050995109034,2025-04-02 00:53:47,34114,729,683,1128235,fcbd5598-abd7-4ac1-a6e3-32e5536eee35
Benone Pușcașu,benonepușcașu,benonepușcașu@post.ro,6320323191420,1913-03-22,"Drumul Ruxanda Diaconescu Nr. 127 Bl. 15  Sc. 48 Ap. 796, Baia Mare, 194192",0238 870 493,0a:bb:c3:bf:8a:42,99.156.9.85,RO09DDKK2434118655510460,2025-04-02 00:53:47,32317,950,276,102371,4ede9a0c-1a11-468f-a84d-bd3158074291
Georgeta Toma,georgetatoma,georgetatoma@email.ro,6530101222677,1967-06-27,"Soseaua Nae Suciu, Vulcan, 324814",0752 337 007,90:27:5b:2a:3c:a0,210.70.57.203,RO26UUAB5144097169167015,2025-04-02 00:53:47,14197,880,622,1366668,1ad09e9a-00c1-4619-af57-aedd073a21cc
Roxana Voinea,roxanavoinea,roxanavoinea@zzup.ro,3180924433243,1965-12-28,"Soseaua Anda Ionescu Nr. 55 Bl. 37  Sc. 13 Ap. 547, Segarcea, 353520",0729 838 825,6e:78:df:2d:9b:32,60.249.217.130,RO23JQKL5239219595554872,2025-04-02 00:53:47,34083,404,192,75783,ee4da083-0c53-4713-bb6d-94c83e1e930d
Anemona Diaconescu,anemonadiaconescu,anemonadiaconescu@gmail.com,3910227529504,1939-07-10,"Intrarea Suciu Nr. 27, Suceava, 714826",0730 754 423,1e:05:89:6c:6a:cb,93.239.92.246,RO54IQII0900829404522591,2025-04-02 00:53:47,33801,729,198,1996378,6c7deaf0-beb7-4c50-8240-fe44621ac823
Draga Ioniță,dragaioniță,dragaioniță@kappa.ro,2891024306110,2009-07-15,"Aleea Barbu Popescu Nr. 12, Glina, 560867",0263 793 589,8a:c9:0f:cd:55:7d,121.69.39.243,RO72CJRM6749738764599745,2025-04-02 00:53:47,6762,589,580,695549,ddeede42-fc6f-4c1b-bb4e-3646940e6dec
Oliviu Ene,oliviuene,oliviuene@kappa.ro,2860820098928,1968-07-31,"Strada Aurel Dumitrescu Nr. 84, Saveni, 103285",0257 378 261,8e:e4:32:49:55:c0,158.235.191.240,RO37CBSX0921698561976805,2025-04-02 00:53:47,14218,102,580,745580,a96415f4-aa60-4cef-9bc6-b5a19b5f1e78
Paula Ababei,paulaababei,paulaababei@gmail.com,2350229322850,1947-06-24,"Aleea Emil Dumitrescu, Marasesti, 221563",0246 895 678,10:8d:59:1c:e0:00,105.185.32.29,RO22VVVU9087388798310843,2025-04-02 00:53:47,20776,899,164,926556,17b851c8-ac82-4faf-80e3-59a9b9ef3a48
Iustin Diaconu,iustindiaconu,iustindiaconu@email.ro,1431127236279,1947-03-28,"Soseaua Mocanu Nr. 919 Bl. 14  Sc. 83 Ap. 736, Balan, 670367",0766 419 527,16:30:ee:d0:c8:ad,138.106.33.177,RO34NSHN6690612359015445,2025-04-02 00:53:47,28737,162,290,1917816,86d4f72f-da44-4bf1-a8e5-72628c562f08
Antonela Tudor,antonelatudor,antonelatudor@email.ro,3841111048882,1938-01-25,"Intrarea Dochioiu Nr. 647 Bl. 53  Sc. 86 Ap. 477, Dej, 137273",0755 038 033,b4:63:40:5c:61:4b,129.53.40.103,RO37GMJC0590667365451881,2025-04-02 00:53:47,2725,339,158,1240747,508f523f-bbf7-4c0f-9aa0-53289939c417
Mitruț Stan,mitruțstan,mitruțstan@gmail.com,7930716212141,1984-01-04,"Soseaua Cristea Nr. 301 Bl. 70  Sc. 11 Ap. 111, Greci, 839598",0741 710 803,32:85:15:c2:4a:67,25.182.141.13,RO44UHHT6906119665859449,2025-04-02 00:53:47,9733,10,603,910539,44bca9f4-95f1-484b-91ba-6fa0cb2f2a66
Carmen Cristea,carmencristea,carmencristea@gmail.com,8130722415352,1926-03-19,"Strada Georgescu Nr. 656 Bl. 48  Sc. 20 Ap. 101, Chisineu-Cris, 416744",0734 460 251,be:a1:c2:87:0d:17,156.201.122.109,RO22XGAV6956951340528899,2025-04-02 00:53:47,28194,741,472,65521,40fb035f-ffdd-41d4-aad4-e43dc191a233
Sebastian Stoica,sebastianstoica,sebastianstoica@post.ro,6680603333735,1989-08-24,"Aleea Mocanu Nr. 699, Codlea, 599259",0263 854 881,24:16:53:14:e9:9d,63.39.179.234,RO15VRCA6871647453610868,2025-04-02 00:53:47,3061,313,415,1744597,5c41930a-d235-41f5-a219-8f43a43b01ee
Eusebia Nistor,eusebianistor,eusebianistor@gmail.com,3300703053916,1988-09-09,"Intrarea Nemeș Nr. 64 Bl. 58  Sc. 71 Ap. 570, Curtea de Arges, 494656",0253 933 783,5c:b3:68:87:c7:90,16.58.148.39,RO19HMVD6505526349005811,2025-04-02 00:53:47,19331,662,709,628807,aa65b394-855e-4d1c-942e-113540c7da8d
Savina Mazilescu,savinamazilescu,savinamazilescu@141.ro,6390128276896,1913-09-13,"Aleea Florea Nr. 757 Bl. 68  Sc. 63 Ap. 648, Dabuleni, 997171",0268 673 403,86:6a:55:ee:f3:48,103.10.213.143,RO21MBZP1920745527012928,2025-04-02 00:53:47,30642,492,374,246056,1e3586c7-e659-41c0-abbc-e0133e433f59
Teodosia Suciu,teodosiasuciu,teodosiasuciu@141.ro,1421126380614,2013-01-23,"Drumul Adriana Dinu, Cudalbi, 223958",0253 647 360,f6:49:bc:61:ff:66,61.71.238.226,RO15NRON2669406690181374,2025-04-02 00:53:47,20954,527,502,263790,64a23a7d-ca2e-4a64-8fa1-f4677346c88a
Iasmina Mazilescu,iasminamazilescu,iasminamazilescu@post.ro,8110916333806,1923-10-16,"Soseaua Oprea Nr. 56, Bals, 512248",0732 966 491,c2:14:93:3f:fa:52,129.119.23.25,RO16QAOE2151748432678842,2025-04-02 00:53:47,1975,733,634,1814593,b6867df4-5787-4ba1-98e3-270b67290dcd
Evelina Popescu,evelinapopescu,evelinapopescu@post.ro,3731014257529,1996-01-19,"Drumul Augustin Ardelean, Odobesti, 408806",0759 880 178,92:0d:f4:7d:72:7d,98.186.234.123,RO59BBVW0438825785094509,2025-04-02 00:53:47,6441,822,124,1252944,7426db62-ea94-4404-8fb5-b14f54d3687b
Costache Dochioiu,costachedochioiu,costachedochioiu@gmail.com,6821229077516,2025-01-03,"Intrarea Georgescu, Baicoi, 165840",0725 804 218,38:d2:c2:4d:64:7e,197.157.34.79,RO94JTKV9793584176318526,2025-04-02 00:53:47,29170,524,566,1221817,42a55250-cf5f-40ca-8077-ff20559cd88f
Lidia Marin,lidiamarin,lidiamarin@post.ro,5251202378188,1997-09-28,"Strada Aanei Nr. 66, Boldesti-Scaeni, 563455",0742 522 046,ce:58:62:e5:63:bd,92.141.57.30,RO20ZYWT2955128964958178,2025-04-02 00:53:47,32435,564,534,836755,07c17e97-0545-4b47-8b33-69616a249050
Ștefana Eftimie,ștefanaeftimie,ștefanaeftimie@post.ro,7500604127923,1986-01-26,"Bulevardul Bănel Diaconescu Nr. 19, Campia Turzii, 669438",0722 617 182,60:e1:43:bf:2e:36,176.133.149.41,RO67RIUE4876663673901828,2025-04-02 00:53:47,5113,380,229,1850272,b62d4996-40cf-489a-bd3e-fccd41e883fb
Ivona Cristea,ivonacristea,ivonacristea@gmail.com,2250508316018,1949-10-19,"Soseaua Albu, Cugir, 653792",0733 140 699,28:35:c9:d9:06:74,165.136.118.85,RO72CKWM0726781355837305,2025-04-02 00:53:47,15475,750,40,1512497,beb1c027-3acc-4d30-8814-7597ef2963a4
Aurelian Popescu,aurelianpopescu,aurelianpopescu@zzup.ro,4500906294043,1934-10-18,"Aleea Popescu, Vulcan, 712022",0725 822 048,4e:43:aa:32:38:95,33.243.233.3,RO19YTLZ3276090933117086,2025-04-02 00:53:47,19772,852,655,357128,6bc6b890-2616-44a8-b20d-5201196a88e7
Laurențiu Toma,laurențiutoma,laurențiutoma@email.ro,3420128319917,1938-07-13,"Strada Nicolae Mazilescu Nr. 912, Dragalina, 642697",0245 342 525,28:bf:49:e1:f4:4a,163.184.144.173,RO37HYAB7539935677481259,2025-04-02 00:53:47,1481,532,346,1597653,c92ee1d3-c43d-43e7-b0d0-8dac1d46b8f9
Augustina Ardelean,augustinaardelean,augustinaardelean@post.ro,8051030041872,1962-03-27,"Bulevardul Ligia Dumitrescu Nr. 59, Sangeorz-Bai, 288825",0728 304 612,3e:7b:d9:69:24:33,18.30.247.63,RO48EJLL7771117235761463,2025-04-02 00:53:47,8675,51,643,642903,11a17340-d861-471f-b56d-945a04079cc2
Martin Stancu,martinstancu,martinstancu@141.ro,4600630319951,1981-05-07,"Bulevardul Brândușa Mocanu Nr. 58 Bl. 87  Sc. 63 Ap. 762, Alesd, 624565",0742 841 759,4e:a5:a5:f1:a4:c2,221.185.111.121,RO65ZHGL7588212184688689,2025-04-02 00:53:47,16518,623,481,904257,f439d3a6-ebfa-41b2-bc20-ab8bec873fa5
Bogdan Toma,bogdantoma,bogdantoma@acasa.ro,5611120266064,2023-05-14,"Strada Stănescu Nr. 271 Bl. 72  Sc. 73 Ap. 345, Peris, 321431",0763 416 740,58:70:3d:a6:e1:04,130.93.80.113,RO83FLZM6600854982892957,2025-04-02 00:53:47,27648,455,8,1119829,dda8520d-1ff3-499d-a399-f44dc059cfee
Sanda Nistor,sandanistor,sandanistor@acasa.ro,2481109162102,2004-12-07,"Soseaua Ababei Nr. 92 Bl. 96  Sc. 85 Ap. 336, Buftea, 124607",0780 802 561,2c:4c:8e:1e:97:16,114.68.39.40,RO70BHJY1120576025991900,2025-04-02 00:53:47,9883,851,665,1850849,a0bb5c55-230e-4f53-bce8-d6d22cb47960
Ioana Barbu,ioanabarbu,ioanabarbu@zzup.ro,6400831132443,1962-06-28,"Soseaua Milena Preda, Oituz, 652067",0741 351 782,90:14:24:8c:43:96,151.121.231.22,RO27JKWB8131025716723434,2025-04-02 00:53:47,27119,309,302,767008,35afa80b-fd49-4a4a-a751-2a5289e978ce
Salomea Barbu,salomeabarbu,salomeabarbu@zzup.ro,2181119193276,1993-06-27,"Intrarea Barbu, Cobadin, 910675",0725 903 951,ce:7b:b6:68:fb:79,216.125.248.43,RO95ZLYF4544439089942217,2025-04-02 00:53:47,32218,71,726,1792435,9e93f242-b590-4e7e-85bb-3a546e772b4b
Sabina Voinea,sabinavoinea,sabinavoinea@zzup.ro,2650526201191,1938-07-21,"Bulevardul Barbu, Brasov, 418880",0737 714 279,c8:cf:63:02:cd:29,19.201.205.251,RO48UDIP5060648168439087,2025-04-02 00:53:47,22977,265,182,974186,b44d91e4-66e9-411a-bf16-1ba22a4fa51d
Iolanda Dima,iolandadima,iolandadima@kappa.ro,3551115267948,1993-01-12,"Aleea Ioniță Nr. 46 Bl. 65  Sc. 24 Ap. 446, Glina, 932925",0257 954 938,0e:2f:97:1a:cf:23,23.198.142.216,RO49VSCB1870621353676060,2025-04-02 00:53:47,29662,995,615,613886,3fc2f22c-de70-4088-b6e0-7bc7dd860f2e
Larisa Mazilescu,larisamazilescu,larisamazilescu@post.ro,4330907078842,1993-02-06,"Strada Tabacu Nr. 354, Aiud, 304440",0726 057 541,5c:25:1a:8a:9f:bd,54.54.181.93,RO66TARW9772913834776386,2025-04-02 00:53:47,8468,137,94,1481987,e1de07f4-946c-433f-97a8-d38294b1382a
Sidonia Dima,sidoniadima,sidoniadima@141.ro,4710417013512,1922-09-26,"Aleea Albu Nr. 335 Bl. 85  Sc. 64 Ap. 779, Rasnov, 983366",0772 644 702,f2:00:2b:cd:e7:8c,205.180.64.250,RO89ZUEP3996907205216118,2025-04-02 00:53:47,28213,167,353,716369,47239d55-1535-4ce3-8923-d6a9ae6893a4
Heracleea Ionescu,heracleeaionescu,heracleeaionescu@post.ro,5290720200538,2014-02-28,"Strada Florea Nr. 54, Piatra-Neamt, 605549",0755 807 061,38:b2:be:af:b6:dc,89.214.98.177,RO41WXJY1335313126151994,2025-04-02 00:53:47,24215,85,510,143461,7cf0a95b-bcc8-4042-86cb-775e3ba57b3b
Pamela Nistor,pamelanistor,pamelanistor@141.ro,6070130379739,1927-12-15,"Aleea Marin Nr. 61, Caransebes, 335868",0258 933 811,e4:35:4c:85:c4:8b,122.158.17.53,RO25XIFD6750577701605980,2025-04-02 00:53:47,4970,907,97,1023389,6779ba70-81f9-4fe9-8c2d-bed5be0fa6eb
Edgar Dinu,edgardinu,edgardinu@zzup.ro,7450321435468,1915-01-17,"Drumul Bogdana Stoica Nr. 192, Fagaras, 119370",0241 918 986,4e:24:7c:78:b3:8d,172.251.133.7,RO23UABB7553974897138196,2025-04-02 00:53:47,15156,66,709,1979651,7f40b3cd-fb59-4737-8652-5f21da55c507
Adina Diaconu,adinadiaconu,adinadiaconu@email.ro,7280215179181,1937-09-28,"Bulevardul Aanei Nr. 659, Marghita, 253142",0725 006 369,5e:eb:87:d7:34:06,190.179.151.167,RO56YKIE5033629495820181,2025-04-02 00:53:47,24809,939,475,1875599,07c9bc10-c798-44c0-ab61-099de0741990
Lia Mazilescu,liamazilescu,liamazilescu@acasa.ro,5300606093665,1974-02-10,"Aleea Panait Popescu Nr. 30 Bl. 57  Sc. 63 Ap. 868, Sandominic, 300176",0772 168 089,7a:49:f5:f0:75:b5,168.129.122.108,RO98ZMRA4594916440514024,2025-04-02 00:53:47,26942,30,107,1273941,6fe74ed5-f681-4382-96e8-26ae78c6943f
Maricica Suciu,maricicasuciu,maricicasuciu@zzup.ro,6870931400747,1929-07-20,"Intrarea Albu, Tasnad, 626239",0740 525 215,78:75:02:48:09:0b,105.59.171.37,RO46SCMW0980089867666257,2025-04-02 00:53:47,31823,16,789,1367314,768b4e10-3d42-4e82-a546-b9987207c819
Daniel Popa,danielpopa,danielpopa@zzup.ro,1760315287954,1973-10-22,"Soseaua Stancu Nr. 39, Babadag, 192479",0736 183 129,d6:7f:91:93:65:e5,101.84.230.66,RO56FBAD4541485991235530,2025-04-02 00:53:47,31506,243,325,1488457,c17f1397-9732-4da1-a54b-6fac20e8f5f7
Daniela Preda,danielapreda,danielapreda@post.ro,4860210134573,1922-06-01,"Soseaua Saveta Toma, Urlati, 395303",0267 804 179,40:41:f6:55:bf:a8,82.117.133.248,RO91QMFQ6902564219215614,2025-04-02 00:53:47,14347,102,510,1443359,8bbf5823-9402-4c12-bf79-f27d3921f062
Zenovia Nemeș,zenovianemeș,zenovianemeș@zzup.ro,2020918269659,1985-04-20,"Aleea Popa Nr. 803, Videle, 688468",0741 327 489,f2:e8:6d:1d:12:b5,159.54.128.27,RO53ERFV7190766177374366,2025-04-02 00:53:47,17677,66,634,1810954,b9379b03-864c-43e7-adf3-b54f056c1dc8
Gheorghe Preda,gheorghepreda,gheorghepreda@zzup.ro,6520619353381,1958-05-25,"Soseaua Niță Nr. 28, Arad, 498909",0245 184 215,ea:4d:ae:2f:9b:b5,9.56.255.0,RO42ECPB7059970198358275,2025-04-02 00:53:47,16718,294,31,541345,50fc806e-06b6-462f-8dec-3b91bf97a51d
Clarisa Stancu,clarisastancu,clarisastancu@email.ro,7860621389752,1936-02-09,"Aleea Gheorghiu Nr. 32, Victoria, 135809",0265 895 842,8c:6e:de:90:69:81,3.118.245.101,RO17SYRV0591733168700520,2025-04-02 00:53:47,14460,591,161,130515,0cf4c864-f983-49d2-bb10-905b592fca7a
Panait Mazilescu,panaitmazilescu,panaitmazilescu@141.ro,4330601445766,2022-11-17,"Strada Xenia Nistor Nr. 865 Bl. 58  Sc. 55 Ap. 290, Negresti-Oas, 422463",0252 055 562,60:b2:85:f6:50:5d,73.139.47.106,RO89OWXZ1658830836999491,2025-04-02 00:53:47,22464,877,482,68547,694e703c-7431-4d46-b36e-5fda353ebebf
Sandu Ababei,sanduababei,sanduababei@email.ro,3190222400921,1931-11-14,"Bulevardul Preda, Focsani, 250462",0736 361 043,7c:88:14:eb:f3:00,53.207.178.10,RO41NJGD9771682599153214,2025-04-02 00:53:47,12481,646,117,33244,f81203e5-b3cd-4828-8466-c29e47254a8e
Axinte Stancu,axintestancu,axintestancu@email.ro,8330213453181,1926-08-22,"Aleea Tudora Diaconu, Baciu, 801725",0727 464 896,f4:75:c3:82:26:f4,216.174.122.162,RO36EZHZ9473529542103000,2025-04-02 00:53:47,28424,685,358,1657598,18fdd243-2548-40d2-8c22-92e933862a42
Denis Stancu,denisstancu,denisstancu@141.ro,5200831032233,1996-12-16,"Soseaua Dima, Deta, 709673",0249 444 167,e4:21:49:a5:b7:a6,131.159.124.218,RO09OUTN2331702515276550,2025-04-02 00:53:47,8029,861,355,1089336,dbe0d759-8ead-4dee-a699-b488a3c26391
Pavel Preda,pavelpreda,pavelpreda@post.ro,4350420206329,1911-07-23,"Soseaua Roza Ababei Nr. 733, Rucar, 340086",0264 673 476,9a:0b:c1:6f:14:d6,176.74.140.184,RO39YTAA2786409577454667,2025-04-02 00:53:47,1221,168,571,868493,d11c725d-09a3-4483-bdb0-0bc567974e2e
Erica Tabacu,ericatabacu,ericatabacu@zzup.ro,5701104317361,1985-11-04,"Bulevardul Dima Nr. 171, Turda, 175288",0725 122 278,f6:71:cf:f2:c1:30,52.179.121.245,RO17YTPJ4857847458666577,2025-04-02 00:53:47,3653,483,272,228902,e5a08d0d-149e-4ffa-a6b1-24f72dd03a4a
Liana Toma,lianatoma,lianatoma@zzup.ro,3320625139481,1960-10-17,"Strada Cristea Nr. 497 Bl. 40  Sc. 93 Ap. 470, Reghin, 746839",0240 665 821,9a:eb:e0:06:be:08,106.8.227.63,RO64RTTL1198515684161370,2025-04-02 00:53:47,9538,503,159,21989,833849f6-8230-4ce1-8a47-d728feed98e2
Ariadna Pușcașu,ariadnapușcașu,ariadnapușcașu@gmail.com,5060702266206,1919-01-03,"Aleea Corvin Stoica, Valenii de Munte, 948638",0237 742 740,4e:5c:2a:01:5c:c5,120.83.28.42,RO82UUTS0273395195651088,2025-04-02 00:53:47,32678,903,543,1441643,eb6fc6e5-1955-4357-9d9b-4b0756e0fa8d
Decebal Stan,decebalstan,decebalstan@zzup.ro,4731124340647,2019-08-10,"Bulevardul Catrinel Barbu Nr. 981 Bl. 17  Sc. 48 Ap. 893, Alba Iulia, 379623",0788 933 087,9c:b8:d1:42:62:79,175.102.126.128,RO53JLIE2120016520373993,2025-04-02 00:53:47,25515,744,550,136094,692d6f5a-b052-456b-98a8-7babdaf36c4f
Ștefania Aanei,ștefaniaaanei,ștefaniaaanei@gmail.com,6930621295504,1916-05-26,"Soseaua Stănescu, Valu lui Traian, 525843",0253 042 231,9e:da:5f:7a:52:2e,214.115.61.100,RO97VSFS0747799620150381,2025-04-02 00:53:47,23715,27,155,927259,c063577d-a452-4e48-b837-92d72d0888c9
Dacian Ioniță,dacianioniță,dacianioniță@post.ro,7870919124510,1985-01-17,"Soseaua David Ardelean Nr. 474 Bl. 45  Sc. 40 Ap. 893, Intorsura Buzaului, 140823",0758 032 536,1a:f1:de:b1:aa:0d,38.181.213.231,RO51HTND5355923012836089,2025-04-02 00:53:47,8374,850,300,1630472,f8bbb4f9-865e-49fd-9e93-18490ece901b
Agripina Albu,agripinaalbu,agripinaalbu@zzup.ro,5990430431961,1969-07-06,"Bulevardul Relu Popescu Nr. 24, Seini, 237312",0268 160 055,7a:80:03:0e:f8:fe,100.234.16.223,RO11KBJE0809878857904677,2025-04-02 00:53:47,31085,469,591,662622,a9c37464-1dbf-4a28-91fc-a413342fee00
Margareta Nistor,margaretanistor,margaretanistor@zzup.ro,7570427323828,2003-12-11,"Bulevardul Stan, Dej, 837013",0727 073 191,a0:9f:26:89:53:d8,188.116.82.51,RO91YNNB8875309643309198,2025-04-02 00:53:47,17842,515,268,1978532,cef68aff-0ab3-46ec-9012-80da2fe0d01f
Geanina Nistor,geaninanistor,geaninanistor@gmail.com,7340908469542,1988-08-11,"Soseaua Dima Nr. 70, Berceni, 647647",0268 306 699,7e:92:4c:7a:1e:26,57.105.48.124,RO23QDQD5627184670820747,2025-04-02 00:53:47,31167,182,112,226196,c626fb92-4982-480d-8016-9bacd889e4d8
Despina Cristea,despinacristea,despinacristea@acasa.ro,2670904455664,1918-06-19,"Aleea Lorena Manole Nr. 29 Bl. 41  Sc. 70 Ap. 683, Ludus, 106395",0239 204 760,84:96:a5:13:be:be,212.57.61.161,RO20HYXF8208295969158511,2025-04-02 00:53:47,480,595,475,398142,29123eea-72ff-4699-80e3-f8e17faece90
Decebal Dobre,decebaldobre,decebaldobre@post.ro,3651218086093,2004-09-30,"Aleea Preda Nr. 87 Bl. 73  Sc. 39 Ap. 829, Podu Iloaiei, 313026",0753 663 800,28:70:42:01:90:c4,109.10.21.182,RO43WRDO6915960087865897,2025-04-02 00:53:47,15316,581,252,1819773,65116b9f-0e42-4aec-8e18-38fafadfccb8
Petronela Marin,petronelamarin,petronelamarin@kappa.ro,5050127242735,1910-01-01,"Bulevardul Preda Nr. 503, Ruscova, 972034",0763 772 049,6a:4f:a9:a4:6e:e4,92.9.143.4,RO05CFGA7790172165803225,2025-04-02 00:53:47,32552,675,232,107583,3e747956-51ce-4fe3-bcdb-c85bc0ef1de8
Saveta Stoica,savetastoica,savetastoica@acasa.ro,4991003324961,2000-03-13,"Intrarea Florea, Paunesti, 543953",0737 604 133,18:85:d2:d8:23:5f,143.68.29.6,RO19XPTS2841226636505438,2025-04-02 00:53:47,25409,546,724,567812,272e64f8-0531-4c8f-8b08-1ed364156900
Ioana Florea,ioanaflorea,ioanaflorea@post.ro,7770928353620,2024-04-28,"Drumul Dochioiu Nr. 71 Bl. 17  Sc. 49 Ap. 508, Dragalina, 899112",0729 007 851,20:21:30:cb:e4:84,36.4.63.36,RO86LPVT2694478368996377,2025-04-02 00:53:47,1477,421,609,674959,45365dd6-b209-45c0-84d0-6afd169bd875
Rozalia Dobre,rozaliadobre,rozaliadobre@gmail.com,3040317300921,1971-09-17,"Intrarea Tudor Nr. 321, Borcea, 833426",0754 570 034,7c:bf:aa:7c:de:d5,173.152.135.112,RO53ZDWV3736764741524391,2025-04-02 00:53:47,34360,834,664,1837638,074593be-5890-45a4-b92b-e15db52c5bed
Monalisa Toma,monalisatoma,monalisatoma@post.ro,7790515211306,2021-04-10,"Drumul Domnica Pop Nr. 93, Bistrita, 520475",0725 974 888,7c:78:f3:b5:9b:4c,154.184.139.7,RO41HUXL0489822959138064,2025-04-02 00:53:47,22523,210,522,631028,f73933e1-77b9-4779-90c4-04c697624f7c
Elisaveta Toma,elisavetatoma,elisavetatoma@141.ro,2100327169411,1922-04-18,"Aleea Ioniță, Fundulea, 153406",0259 591 696,dc:de:62:da:33:a8,15.97.239.161,RO02KFZZ8174320970141316,2025-04-02 00:53:47,9139,446,691,561629,555e1cfa-bace-4aac-ae4d-6dce4a905702
Zoe Stan,zoestan,zoestan@gmail.com,2220314153867,1987-06-04,"Soseaua Carol Tomescu Nr. 721, Paunesti, 880450",0766 734 447,a2:71:f0:4f:6c:ee,217.114.13.62,RO90EVOG0344601751186902,2025-04-02 00:53:47,22760,285,449,332227,e6ed6457-7c9e-4d07-a42d-9116c47b3621
Salomea Mazilescu,salomeamazilescu,salomeamazilescu@kappa.ro,4280229359400,1998-03-09,"Soseaua Tomescu Nr. 45, Alesd, 820127",0254 959 579,2a:6a:8d:92:4b:8c,143.118.103.225,RO60ZCLY9702663322937747,2025-04-02 00:53:47,4568,665,164,721275,1946bc4d-8a4b-4f87-a699-c2c7c5d3092a
Grațian Ardelean,grațianardelean,grațianardelean@gmail.com,4680615232074,2002-05-30,"Drumul Albu Nr. 700 Bl. 29  Sc. 17 Ap. 142, Strehaia, 587308",0243 483 257,f2:6c:f7:9c:87:64,124.75.45.56,RO20CXHJ5992266557663229,2025-04-02 00:53:47,3889,829,789,769339,8615f377-d009-4f24-abaf-585e24a25367
Lascăr Niță,lascărniță,lascărniță@141.ro,2270723037046,1930-05-26,"Bulevardul Tudor, Barlad, 198911",0720 703 369,48:72:83:95:a1:a1,66.170.59.84,RO46CBLM9165648054464349,2025-04-02 00:53:47,24125,755,172,1748472,f9e073b3-353c-4d46-9a3d-c859ece437b6
