person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Aurelian Pușcașu,aurelianpușcașu,aurelianpușcașu@kappa.ro,5500929229093,1931-04-20,"Aleea Stoica Nr. 933, Mihail Kogalniceanu, 731561",0752 164 788,4c:6a:bb:2b:cc:7a,193.128.24.39,RO90KAVB4814217626158122,2024-10-11 13:22:23,33407,56,672,1712612,968511f3-19e8-49a9-abff-b64f0b09a650
Dora Manole,doramanole,doramanole@gmail.com,4290101134143,1988-04-13,"Strada Mocanu Nr. 428 Bl. 44  Sc. 34 Ap. 513, Oradea, 550053",0757 505 209,76:c4:61:bf:c7:54,106.30.108.129,RO13OGRI1894003224531960,2025-03-10 16:49:26,2904,11,106,1527717,8c0157bd-4f0b-46f0-bbf7-edef57a03ce4
Tania Tomescu,taniatomescu,taniatomescu@acasa.ro,5310228033063,1925-03-07,"Strada Diaconescu, Deva, 392932",0248 882 177,4a:dc:a1:7a:06:a6,33.94.32.39,RO61APGL4579310801395856,2024-11-11 07:19:37,24778,748,576,166560,e43ce431-8f2d-480b-8118-436996c18280
Iosif Ionescu,iosifionescu,iosifionescu@141.ro,6660305250455,1963-03-14,"Strada Tudor Nr. 401, Amara, 576762",0256 929 219,b7:37:54:37:c6:da,123.247.156.111,RO91JWVM7153547412581984,2024-04-26 00:09:03,5829,37,119,698414,382b690b-018d-481a-87d5-1b3018630045
Angel Diaconu,angeldiaconu,angeldiaconu@gmail.com,7060530446953,1977-03-18,"Strada Gina Mocanu Nr. 76, Pancota, 613035",0786 511 014,4c:04:2c:05:98:93,135.248.22.183,RO93JFNK7150303489960835,2024-04-10 02:46:56,11987,969,383,1864910,091ddd14-a93f-4e09-9de0-f63dfef47eb6
Dorin Marin,dorinmarin,dorinmarin@141.ro,5170927076032,1989-09-28,"Strada Niță, Baia Sprie, 340145",0266 285 741,d6:06:1e:c7:39:94,171.122.195.190,RO84UNIW1833203080613124,2024-09-16 23:37:05,17712,353,78,439545,bceb33f7-7dc4-4185-9079-0c0e676a5bae
Augustin Barbu,augustinbarbu,augustinbarbu@zzup.ro,2120523457589,2015-03-24,"Intrarea Ababei, Glina, 847009",0236 835 980,a4:b2:48:d0:6b:6a,187.114.171.166,RO94GUYV0842770881163584,2024-10-06 14:10:26,28538,824,229,101377,e7501859-7baa-4900-b6c1-8771e7226b11
Nelu Pușcașu,nelupușcașu,nelupușcașu@zzup.ro,5271212290820,1923-12-14,"Strada Aneta Ioniță Nr. 165 Bl. 92  Sc. 61 Ap. 337, Vulcan, 344373",0768 873 222,f0:73:03:9c:67:d0,117.80.182.50,RO28TMXD4611841025015653,2024-09-29 13:33:28,455,145,385,1230825,de89ddcd-7958-4313-835e-680614e717b1
Marilena Tudor,marilenatudor,marilenatudor@kappa.ro,3440220187649,1941-11-16,"Aleea Nistor Nr. 25 Bl. 82  Sc. 31 Ap. 656, Valea lui Mihai, 766878",0240 184 446,66:b2:c1:c1:d3:0c,101.68.55.201,RO62DRIR6778396699946681,2025-04-09 02:25:29,2481,304,463,1505617,0c836ff3-c8e4-4075-a5a9-176166a57aa0
Traian Aanei,traianaanei,traianaanei@141.ro,2550227396401,2022-03-13,"Intrarea Diaconu Nr. 60 Bl. 35  Sc. 13 Ap. 495, Gaesti, 188053",0784 653 307,19:dd:45:a3:ea:7d,136.76.24.26,RO24ZFMM0708657652025026,2025-02-07 15:07:46,32374,441,284,1599976,8cd195ee-34ec-4d36-adb6-3d0129458361
Marian Manole,marianmanole,marianmanole@zzup.ro,6270923047152,1942-09-22,"Strada Stancu Nr. 154 Bl. 25  Sc. 11 Ap. 866, Remetea, 267013",0760 416 636,26:51:da:07:75:3b,122.216.168.145,RO56GDTV4882439239197018,2024-07-23 16:11:02,25027,486,243,1863127,406c5330-43d3-4a32-878c-46a88a6fab55
Adrian Diaconu,adriandiaconu,adriandiaconu@zzup.ro,4840303203152,1928-06-04,"Intrarea Dumitrescu Nr. 832, Ocna Mures, 493087",0764 199 401,b0:5c:7a:02:eb:f2,125.175.244.46,RO47BUZH8996829628808604,2024-08-29 11:33:51,14491,842,255,929339,03897a12-abf3-44d0-9f77-5555cd829af8
Speranța Nistor,speranțanistor,speranțanistor@kappa.ro,8561228256679,1969-10-04,"Intrarea Pop, Slatina, 837275",0262 105 732,0d:8a:08:64:35:36,95.161.35.38,RO53RMNY8208496642206907,2024-06-01 21:17:58,27821,64,315,836597,50553224-10a4-4a16-8199-0c83e02f2931
Antoaneta Cristea,antoanetacristea,antoanetacristea@kappa.ro,6760322377851,1912-07-10,"Drumul Cristina Georgescu, Modelu, 822187",0753 098 476,80:87:d8:87:f5:d1,176.184.155.60,RO71OZGT1730919816923421,2024-05-05 05:01:17,27482,311,669,1826414,6ce68219-73f0-46b4-af68-ca3717d7db44
Milena Pușcașu,milenapușcașu,milenapușcașu@email.ro,3610823390499,1977-05-20,"Drumul Nicodim Dobre Nr. 23 Bl. 84  Sc. 78 Ap. 172, Suceava, 934252",0266 561 562,4a:6c:c7:0c:02:f4,42.129.216.14,RO81RGAU9929325103714184,2024-08-30 06:45:51,22906,116,194,802227,acb276a1-2b3a-441e-a18f-c69c84e32ef1
Dariana Aanei,darianaaanei,darianaaanei@acasa.ro,2020811405953,1944-08-07,"Soseaua Aanei Nr. 69, Ploiesti, 719601",0265 424 257,bd:05:e9:bc:6b:e6,37.35.240.24,RO09ZFCV6793796051284421,2024-05-07 18:45:02,12163,200,753,1682729,a2639b65-c204-45db-a53b-5f069bd75078
Celia Pușcașu,celiapușcașu,celiapușcașu@acasa.ro,2310720139811,1974-11-30,"Strada Mocanu Nr. 240 Bl. 79  Sc. 65 Ap. 858, Satu Mare, 735740",0751 851 770,79:d5:33:e9:8f:6c,149.94.22.92,RO33XZHF5946414588194179,2025-02-27 18:44:42,31406,138,698,904763,c90d5faa-f2c4-499a-bc29-969873c125ad
Carolina Cristea,carolinacristea,carolinacristea@141.ro,1361131375454,2021-08-18,"Aleea Aanei Nr. 327 Bl. 26  Sc. 70 Ap. 833, Savinesti (Poiana Teiului), 874845",0245 452 900,91:f2:bd:32:50:1f,31.178.134.249,RO35HXZV0812832963474413,2025-03-11 11:24:18,24370,751,507,155133,f6562925-55c9-4a71-9320-3f8bd7f1b335
Casian Diaconu,casiandiaconu,casiandiaconu@email.ro,6950602218702,1945-02-02,"Bulevardul Barbu, Cajvana, 902516",0267 863 167,a6:94:2b:30:7c:19,218.195.139.127,RO19HODR4396449867962811,2024-08-20 01:23:01,5480,164,481,1100757,873a3b3f-4490-45c1-9d2e-61eeeba83363
Simona Ioniță,simonaioniță,simonaioniță@zzup.ro,2111027209267,1916-12-11,"Drumul Stancu, Plosca, 416946",0764 194 205,94:53:4d:b9:3b:de,26.233.129.15,RO26BVKM2656549353696515,2024-09-05 12:40:47,3854,2,408,1918644,9a973a2a-e059-4d70-bbf0-06aeb31eea4e
Carolina Nistor,carolinanistor,carolinanistor@acasa.ro,7080724015440,1972-11-29,"Aleea Tomescu Nr. 41 Bl. 57  Sc. 62 Ap. 393, Baia Mare, 978224",0769 296 123,b0:d2:e8:6f:69:1a,108.70.167.40,RO45RGPT3385613594968434,2024-06-09 13:49:15,9926,720,530,460276,2ff6a4e3-92c3-479c-af1e-defaa862411e
Venera Ene,veneraene,veneraene@kappa.ro,3540201132731,1912-06-12,"Aleea Nistor, Sovata, 139930",0738 588 140,11:ad:40:a4:aa:5c,145.48.127.117,RO48OYKH7910914583853781,2024-10-10 11:40:11,9738,257,410,1277263,bc73319f-bed5-4a7f-a58a-ed01a053359f
Isabela Preda,isabelapreda,isabelapreda@zzup.ro,7940111382019,1973-07-26,"Aleea Dochioiu, Medias, 718106",0242 565 546,26:c0:de:4d:8a:a2,36.167.113.116,RO50ZIAT6871091180592129,2024-07-18 14:08:57,2409,52,243,766595,3a8be012-75f3-4a77-bdf2-944fd1a3b193
Rafael Niță,rafaelniță,rafaelniță@zzup.ro,6150902065966,1925-12-11,"Soseaua Oprea Nr. 21 Bl. 14  Sc. 74 Ap. 253, Turda, 903388",0266 740 752,2f:4a:9e:e5:92:c6,89.245.227.88,RO19MLXB0038914896353280,2024-07-25 20:03:10,12607,760,392,452925,23dbacdb-6d29-47fa-b39d-37cece4c706d
Maxim Pușcașu,maximpușcașu,maximpușcașu@gmail.com,7390309019291,1949-11-28,"Intrarea Ardelean Nr. 58, Marghita, 654936",0745 058 086,53:58:f2:36:64:49,176.163.212.173,RO17OPEY1845119339891129,2025-01-16 23:39:19,33335,696,642,706822,baa0360c-a76e-4793-be2f-8613c381f756
Stana Stancu,stanastancu,stanastancu@kappa.ro,3701131431778,1999-04-10,"Intrarea Severina Diaconescu, Teius, 647974",0253 301 386,8c:b6:31:4f:bd:f6,196.104.109.72,RO86STXI3842681069523182,2025-04-03 11:56:00,4659,853,607,1290312,bff1aaa8-372f-440f-a388-dfeb47dec0d2
Edmond Suciu,edmondsuciu,edmondsuciu@email.ro,7410816189154,1980-02-01,"Soseaua Suzana Pușcașu, Targu Secuiesc, 518382",0735 064 403,7d:ba:27:4d:69:5a,122.195.134.80,RO19VUMN8053981038092566,2024-05-13 08:40:28,8236,344,492,820635,b96294f5-6ea4-4276-8525-39d576450028
Ada Tudor,adatudor,adatudor@acasa.ro,3441123150375,1936-04-18,"Strada Preda, Beius, 971921",0242 672 465,2f:3d:49:38:cf:bc,116.82.248.62,RO52UNZX3429351949849053,2025-03-07 02:46:47,16600,186,756,369301,e2715744-2703-4c7d-8baf-4c8fab85f016
Zamfir Tabacu,zamfirtabacu,zamfirtabacu@kappa.ro,6510915166985,1921-12-15,"Bulevardul Pușcașu Nr. 430, Peris, 843587",0772 381 370,23:61:f6:3b:61:b5,26.13.141.219,RO17WALI1968206734207976,2024-07-13 17:55:56,35504,895,353,160897,c43d78fc-2db1-4560-a738-4e41d20bede4
Elisaveta Mazilescu,elisavetamazilescu,elisavetamazilescu@post.ro,2641228102629,2021-07-20,"Drumul Clara Manole Nr. 60, Podu Iloaiei, 127302",0725 504 425,01:8e:0a:30:a4:c9,198.42.86.166,RO72AHHN0924233377100376,2024-08-21 09:49:54,21506,85,19,1978333,eb060888-57b2-4fb1-a793-cedc492bdc05
Adina Diaconu,adinadiaconu,adinadiaconu@zzup.ro,8690122242252,1928-08-14,"Aleea Daria Niță, Huedin, 827201",0260 199 227,61:46:fb:8b:f7:03,84.139.55.116,RO94GUVC5950808459127796,2024-05-04 21:44:07,18305,776,270,383445,60d4073e-ada0-4c8e-b1f7-4e865ae9a9fc
Catrina Dumitrescu,catrinadumitrescu,catrinadumitrescu@email.ro,4530128179280,1938-11-02,"Intrarea Dinu, Giurgiu, 495724",0763 455 411,13:46:37:20:e1:4c,69.179.8.116,RO42DUUH7365788869651950,2024-07-23 05:02:42,14482,870,115,43065,26fcc11a-87ec-4a97-96ec-c4db671e80db
Caterina Dochioiu,caterinadochioiu,caterinadochioiu@kappa.ro,2860320265374,2001-01-01,"Bulevardul Gheorghe Dochioiu Nr. 16 Bl. 24  Sc. 25 Ap. 561, Vicovu de Sus, 455681",0770 000 166,fb:2e:d7:fb:d9:02,151.124.35.255,RO09YDQG8491692306935749,2024-07-08 05:10:48,11284,982,549,1133435,865cf4f6-c56a-4c8c-9256-b76d0cc9ab56
Liviu Gheorghiu,liviugheorghiu,liviugheorghiu@acasa.ro,5270114099521,1963-07-09,"Bulevardul Carolina Stănescu Nr. 890 Bl. 31  Sc. 62 Ap. 164, Sadova, 634304",0735 401 058,96:f8:5b:22:51:bd,35.203.156.67,RO09DGGG2603766331518987,2024-09-26 18:54:06,6059,946,584,355371,60399d6d-c5d0-45c6-b108-02d1460e98fe
Lili Pop,lilipop,lilipop@gmail.com,6311005368582,1988-08-01,"Bulevardul Popescu, Topoloveni, 376238",0785 466 988,65:a0:84:72:fa:9b,19.201.142.148,RO08TDYA0188436197152371,2024-08-06 14:01:34,30442,379,580,1952628,56492098-e895-4a25-8852-12b3e063e62f
Aurică Nistor,auricănistor,auricănistor@acasa.ro,8631022276874,1984-08-12,"Strada Popescu, Amara, 200477",0762 193 547,85:ae:6f:92:29:dd,80.236.188.132,RO91JOCH2057513763121784,2024-11-30 04:08:31,19474,512,136,1888690,7571fe4b-103b-4433-a20e-8788a626ec69
Rodica Georgescu,rodicageorgescu,rodicageorgescu@gmail.com,5670729381747,1954-04-24,"Aleea Oprea Nr. 51, Rasnov, 610608",0732 614 061,4e:a3:36:68:2a:0b,21.136.179.106,RO43SJGC4824911624444481,2024-10-24 12:35:17,13821,444,345,1244637,23d79fc4-413a-42db-b0f7-f02b387d1126
Ruxandra Stănescu,ruxandrastănescu,ruxandrastănescu@141.ro,5060127290082,1944-03-27,"Drumul Livia Gheorghiu Nr. 28, Dobroesti, 602567",0743 588 025,83:44:35:d0:55:5f,198.161.25.233,RO83HBHR2876871353904213,2024-09-02 07:11:37,20591,72,482,1483235,74b2e98b-7dba-45f4-8823-a166d3e85d58
Nidia Dinu,nidiadinu,nidiadinu@email.ro,2061109462112,1966-04-07,"Bulevardul Andra Gheorghiu, Bals, 369267",0723 100 972,82:c4:fe:c0:f7:1e,57.116.253.100,RO54ZRDY6835705720975237,2024-08-10 12:45:09,21452,289,731,634453,a156e2d2-5cba-4c11-aa1b-3b49c943c018
Flavia Dima,flaviadima,flaviadima@141.ro,6861017283077,1962-10-15,"Bulevardul Todor Stan Nr. 631 Bl. 47  Sc. 67 Ap. 559, Bragadiru, 675404",0784 700 380,05:5e:a3:9c:25:87,36.215.14.188,RO32ZLKO8059461528395236,2025-03-13 13:55:56,3819,474,754,878149,5141d55c-8701-43df-9dd7-2aeda4a96285
Amelia Nistor,amelianistor,amelianistor@kappa.ro,6780204242634,2019-03-23,"Bulevardul Anghelina Nemeș Nr. 187, Otelu Rosu, 894766",0723 342 687,d2:f8:16:46:5a:fd,40.152.250.10,RO43GYWC2417973431618095,2025-03-17 22:18:14,12099,639,598,973382,c2c46857-c0d2-455c-a8fd-185a26c57f44
Francisc Manole,franciscmanole,franciscmanole@kappa.ro,4550825321805,1972-03-31,"Aleea Dobre, Moisei, 430981",0763 297 830,a6:cd:6e:eb:10:c2,57.198.147.235,RO63ZCXB2523550981544201,2025-01-30 14:04:15,18157,935,713,778196,6084696f-db1e-4022-b91e-ed0262063783
Eugen Albu,eugenalbu,eugenalbu@zzup.ro,7370416226879,1977-03-15,"Soseaua Dobre Nr. 65 Bl. 42  Sc. 48 Ap. 794, Gugesti, 236219",0711 155 532,6c:7b:d6:38:71:07,113.94.139.6,RO23XLAU1307764765434983,2025-02-11 14:51:47,20021,51,301,46925,abfe5669-a621-4223-8400-d240774e2306
Florina Mocanu,florinamocanu,florinamocanu@kappa.ro,2030712438237,1953-07-07,"Soseaua Maria Pop, Pechea, 917001",0751 235 422,19:a6:99:d8:b9:68,16.7.180.217,RO24MWPA2870329681850684,2025-04-07 01:21:52,11093,334,604,145644,544b8242-fb60-4863-948b-d3051c410d48
Alida Popescu,alidapopescu,alidapopescu@email.ro,7601109066726,1919-06-15,"Bulevardul Mazilescu Nr. 65, Dragalina, 843813",0269 862 119,b2:3b:92:44:e1:ce,182.103.157.74,RO26CBCF7651973411341214,2024-05-22 09:35:41,15017,728,210,1045802,360876e8-1526-4511-9c09-d410b8328de2
Atena Mocanu,atenamocanu,atenamocanu@141.ro,6230106518337,1910-03-11,"Intrarea Diaconu Nr. 97, Moinesti, 928791",0746 109 011,92:fb:fb:1f:ba:11,1.50.113.142,RO36FYXW9783983642342975,2024-09-14 19:03:42,31107,679,585,795871,38642b9f-9d42-496f-b7b7-8a955a32bd9a
Doru Voinea,doruvoinea,doruvoinea@acasa.ro,8980613342739,1960-02-10,"Drumul Popa Nr. 212 Bl. 61  Sc. 36 Ap. 829, Hateg, 760912",0242 965 351,e9:78:e7:ac:d5:3a,101.96.7.120,RO55CUCS2438337592690188,2024-10-07 05:13:29,13439,122,78,986578,56aadb83-6720-41dc-bea3-aaa94fd0f099
Xenia Suciu,xeniasuciu,xeniasuciu@zzup.ro,1150928205396,1911-12-30,"Drumul Pușcașu Nr. 422 Bl. 62  Sc. 93 Ap. 550, Alesd, 167926",0744 578 047,40:9c:95:3d:08:c6,100.173.45.163,RO24RFJK6640482908990704,2024-11-15 15:50:55,30843,219,432,338186,ba6cdea6-f1c0-49b2-b31b-3f2f17aaba73
Rafila Stancu,rafilastancu,rafilastancu@kappa.ro,6120707134061,1957-06-12,"Aleea Stancu Nr. 37 Bl. 58  Sc. 12 Ap. 829, Cudalbi, 370796",0788 011 084,5c:aa:2c:69:fd:7e,123.84.191.251,RO88ONGG6403078679210116,2024-10-14 13:51:14,6366,0,714,947581,55597765-c43b-498a-9554-61a5dc7eec10
Oliviu Stan,oliviustan,oliviustan@post.ro,4530526410541,1976-05-24,"Intrarea Preda Nr. 15 Bl. 26  Sc. 71 Ap. 390, Jilava, 429905",0750 201 759,82:9e:15:47:61:87,213.163.181.208,RO10UJHV9511766808750339,2024-07-22 21:18:10,1617,731,654,1158378,f272231f-0700-431a-bf15-1ab363ade06d
Sandu Mocanu,sandumocanu,sandumocanu@email.ro,4850324025751,1932-01-07,"Intrarea Constanța Nistor, Draganesti-Olt, 226963",0744 780 783,d6:11:4d:2a:49:29,113.226.209.88,RO31ZWAW1149653538222260,2024-08-19 05:49:04,15923,727,47,1082723,80826420-f4c8-4dca-a540-7df1464386e1
Beniamin Mazilescu,beniaminmazilescu,beniaminmazilescu@gmail.com,1800209045580,1990-06-22,"Aleea Nistor Nr. 26, Deva, 935561",0735 863 552,40:b3:46:dd:84:ef,120.226.226.60,RO58CBUW4317224288962015,2025-01-23 22:37:35,29249,884,346,1842016,b45dc9a7-6474-44ad-aad8-269e1ab3d027
Nicoleta Dumitrescu,nicoletadumitrescu,nicoletadumitrescu@post.ro,2590311438994,1949-04-21,"Bulevardul Antoniu Preda Nr. 154 Bl. 48  Sc. 89 Ap. 686, Floresti, 693331",0736 622 999,57:b3:57:ff:9c:9d,220.14.76.133,RO57AZKT0695031652674417,2024-07-21 18:07:12,33213,168,459,1000376,02a5c17f-566a-465d-9955-49859e82f2d8
Alin Manole,alinmanole,alinmanole@acasa.ro,8320313344670,2021-08-26,"Drumul Popa Nr. 21, Campina, 523277",0269 850 759,06:f1:f3:55:6f:56,41.226.93.69,RO34VJNX7763064653264635,2024-07-22 01:09:06,5634,866,117,551386,cb50a338-cce5-496c-9013-9d74cd242c62
Dragoș Eftimie,dragoșeftimie,dragoșeftimie@141.ro,6000110375389,1917-09-15,"Bulevardul Ababei Nr. 972 Bl. 30  Sc. 72 Ap. 111, Targu Lapus, 490517",0731 910 588,d7:9f:25:25:cd:7b,102.195.94.108,RO03CKPB8625222024830775,2024-06-21 02:32:38,30059,750,242,1419148,f2545c8a-cad9-4bbe-a410-bee1eb33ace2
Ada Ardelean,adaardelean,adaardelean@gmail.com,4000119112007,2000-08-10,"Strada Suciu, Marasesti, 725677",0264 638 402,7f:ca:ca:8b:05:06,48.152.97.60,RO05EDPU7495612949880006,2024-04-19 06:22:24,10862,414,753,1748570,1f0b4e50-cfe9-42eb-b163-922995e235f6
Marian Dima,mariandima,mariandima@zzup.ro,1790105468389,1953-07-08,"Drumul Voinea Nr. 89 Bl. 57  Sc. 98 Ap. 880, Piatra-Neamt, 889727",0721 994 455,0a:e4:ca:c4:51:7b,210.47.238.202,RO31BRBU2932475124211383,2024-07-27 03:40:22,34119,526,434,531811,eb69b5fb-be30-41cf-ad97-83ed6de4abf5
Marin Suciu,marinsuciu,marinsuciu@141.ro,8230617267194,2000-11-21,"Strada Tomescu, Targoviste, 246734",0235 107 373,47:2d:97:53:08:e0,105.103.55.206,RO60KRIH1730945340708596,2024-10-05 19:20:23,21289,390,366,680333,3fa608f4-3404-4558-be45-fb5db7a55f6a
Ruxanda Cristea,ruxandacristea,ruxandacristea@email.ro,7250424107887,1932-07-07,"Soseaua Gicu Aanei Nr. 50 Bl. 31  Sc. 14 Ap. 772, Sighisoara, 696137",0764 786 874,26:b2:fd:1a:e9:ac,103.254.151.86,RO89ALND3461562729485727,2024-04-24 08:42:40,7673,164,568,912129,5ed5f32c-b6c9-4712-94f5-6ec7f1134e53
Lorelei Diaconescu,loreleidiaconescu,loreleidiaconescu@kappa.ro,4620327286175,1959-04-07,"Strada Barbu Nr. 67 Bl. 98  Sc. 16 Ap. 709, Baciu, 231644",0761 246 753,b2:10:38:5d:36:e8,132.23.32.165,RO52RFZH1542704105599850,2025-02-19 01:07:28,3180,577,613,1411316,06244cd7-b6ca-4530-938c-cbf67648c60c
Ludovica Ababei,ludovicaababei,ludovicaababei@gmail.com,7520613313476,1961-04-17,"Drumul Preda Nr. 99 Bl. 64  Sc. 11 Ap. 156, Moldova Veche, 237241",0742 636 974,9b:44:33:f4:8c:8e,53.5.107.205,RO76LGMT2071292598886980,2024-12-17 19:14:52,33793,214,502,1026618,fdf1334f-2b4a-49f0-a562-055eb70c8412
Costel Pop,costelpop,costelpop@zzup.ro,8080708349234,1983-06-24,"Bulevardul Remus Dima Nr. 31, Tomesti, 160955",021 325 9594,d3:8f:b6:61:1d:f9,165.208.6.19,RO88OIKL1376856594106917,2024-10-26 02:06:58,24923,6,476,629953,93ea63e8-9264-4f0a-8dba-18c0db97842f
Mitruț Ioniță,mitruționiță,mitruționiță@gmail.com,6650214123543,1937-11-08,"Drumul Florea Nr. 64 Bl. 71  Sc. 20 Ap. 315, Lugoj, 328202",0755 378 296,38:ab:5c:b6:4b:3b,204.155.159.86,RO46NMWD3202624685827132,2024-08-14 09:21:07,31603,412,164,1113862,d2c1f65d-6c4e-41f4-8184-720730463c52
Cosmin Nistor,cosminnistor,cosminnistor@kappa.ro,7661003011543,2010-12-04,"Bulevardul Stănescu, Viseu de Sus, 992748",0758 472 311,9e:ca:72:15:06:68,167.239.86.135,RO88TRJH6631879505117816,2025-01-31 06:22:43,12060,80,477,915552,9890ab85-fa29-4b23-af33-8d8367cc9350
Costache Niță,costacheniță,costacheniță@141.ro,4320901318354,2018-09-06,"Soseaua Dobre Nr. 22, Rosu, 814611",0761 672 311,a9:18:50:62:e3:a8,50.196.87.16,RO37NEJG7273328202775571,2025-04-09 13:26:38,22231,56,290,773013,526a4191-1afa-44f8-801f-e3590fbf5133
Alberta Stan,albertastan,albertastan@acasa.ro,1800626012388,1967-05-29,"Soseaua Fiona Marin, Feldru, 975042",0722 862 281,ff:16:f1:1a:59:55,13.64.51.152,RO87IFVL1373037018570562,2024-07-30 22:30:15,33011,949,457,61637,45b8ea42-6cea-41df-bfa7-796988210781
Adelaida Dinu,adelaidadinu,adelaidadinu@141.ro,8090930329088,1997-10-10,"Soseaua Zamfir Tudor Nr. 164 Bl. 35  Sc. 25 Ap. 543, Bals, 213173",0786 451 340,65:99:e4:c9:b2:49,3.70.254.212,RO02ZIUR0480526933557897,2024-07-18 09:17:42,28019,90,61,1066439,8200bb21-e88a-4b11-8f74-5fc260628aa3
Nicolaie Dima,nicolaiedima,nicolaiedima@email.ro,8720918151930,1981-03-21,"Bulevardul Alex Pop Nr. 607, Breaza de Sus, 794018",0242 632 666,1a:de:66:37:2b:5f,15.107.105.3,RO04ZLUR9431036100820774,2024-11-16 13:57:00,14634,482,793,1296025,02f62909-fc1b-4a39-b2d2-da900953b158
Adam Pușcașu,adampușcașu,adampușcașu@zzup.ro,8120827138120,2010-01-18,"Drumul Dumitrescu, Giroc, 260650",0764 899 855,e6:24:6e:e1:1a:e5,85.69.185.145,RO68CPUK7951607593919135,2024-08-06 13:09:58,28939,888,486,1174680,931cb146-9720-45d0-a36a-747c89c1c4f9
Romanița Nemeș,romanițanemeș,romanițanemeș@gmail.com,2600815210787,1995-12-31,"Intrarea Marin Nr. 15 Bl. 77  Sc. 80 Ap. 924, Bistrita, 428193",0749 716 394,61:b0:3b:94:92:22,189.206.164.63,RO61QDAV8688757932555793,2024-04-26 01:43:53,7901,402,244,677391,90464539-7880-4044-a597-0335e9c39537
Patricia Popa,patriciapopa,patriciapopa@email.ro,3430801014379,1916-03-31,"Strada Pop Nr. 96, Vladimirescu, 182665",0246 491 683,a6:43:5e:ae:85:86,28.109.7.219,RO62ZSEZ5536139576612386,2024-07-26 00:47:28,31381,847,497,844560,498af621-9633-417d-8874-7da05c9f5d03
Clara Ardelean,claraardelean,claraardelean@141.ro,3580623525692,1944-06-13,"Soseaua Olga Diaconu, Lipova, 735445",0731 666 607,23:f7:bc:8f:0e:39,64.248.44.154,RO49PNEE2426623327490062,2024-07-20 17:34:47,9454,782,109,1571596,4dded066-50d2-4f62-ac7e-f7fa2c43588f
Sergiu Ardelean,sergiuardelean,sergiuardelean@gmail.com,6810819250179,2005-11-09,"Aleea Tabacu, Campulung Moldovenesc, 812939",0253 454 225,0f:34:0c:42:1b:7d,140.206.80.125,RO93NTCR6320860811360601,2024-09-19 13:44:00,23490,396,707,500724,684294c1-3bc8-4774-9fe5-9c73d19e4621
Constanța Popa,constanțapopa,constanțapopa@post.ro,8880531124363,1939-05-26,"Intrarea Dima Nr. 28 Bl. 58  Sc. 54 Ap. 157, Talmaciu, 742214",0766 476 927,7f:ba:f2:b3:4c:35,90.234.167.233,RO09LYYT4072957617500828,2024-08-04 18:10:57,20718,126,542,1021567,e510141c-09a7-4031-b418-94305c2ba551
Dariana Mocanu,darianamocanu,darianamocanu@email.ro,1790530376537,1909-08-11,"Aleea Diaconu Nr. 29, Valea Mare (Negresti), 734168",0266 575 309,76:2d:1a:9e:2a:75,14.151.136.78,RO62CIVE4565150499436464,2024-11-23 22:23:53,12295,14,452,234169,fc75c6e7-b909-482e-9e7b-740ff56a5942
Timotei Pop,timoteipop,timoteipop@acasa.ro,8840922367323,2020-07-12,"Drumul Tomescu, Barlad, 259131",0240 360 111,d0:d9:c3:c9:c0:3e,43.58.134.213,RO56AQCY4010258970485292,2024-10-14 19:51:53,17968,718,243,283653,6d205393-cc98-45a2-a20f-6c0f4ff8e1dc
Sorana Georgescu,soranageorgescu,soranageorgescu@gmail.com,7140115136360,1977-09-16,"Bulevardul Ene Nr. 65, Cudalbi, 961418",0722 289 154,84:34:1b:67:f3:32,18.32.195.193,RO47IGNK2896930521792748,2024-07-15 08:28:05,1131,775,175,825827,259c1032-64f8-48b9-a908-2018c81b96db
Arsenie Dima,arseniedima,arseniedima@141.ro,8130518096921,1975-05-23,"Bulevardul Romeo Oprea Nr. 819 Bl. 85  Sc. 41 Ap. 636, Anina, 472013",0764 889 521,92:fd:9c:79:dc:c8,139.201.228.18,RO60WPSA5879773668051813,2025-03-13 22:52:56,17473,676,411,1871298,5004bbc3-0108-4b82-8b49-2759cc23f3d4
Aurelia Diaconu,aureliadiaconu,aureliadiaconu@email.ro,5830725230962,2009-07-01,"Strada Iacob Cristea Nr. 251, Ramnicu Sarat, 440965",021 003 7044,38:29:99:c1:98:96,24.43.53.41,RO83JGKF0505727746075434,2024-05-01 21:30:56,2540,301,45,748680,882d7be3-abe9-44ba-b0b7-ba8b2149912c
Lucențiu Barbu,lucențiubarbu,lucențiubarbu@email.ro,7411006062028,1938-04-17,"Strada Dima Nr. 551 Bl. 75  Sc. 12 Ap. 121, Peretu, 711651",0247 860 947,80:c2:c6:07:6a:61,128.215.185.230,RO57NATD7092836909282373,2024-05-29 05:57:50,26675,228,646,188111,94d457b9-a54d-405e-9e6b-7af72c9edd93
Sinică Stancu,sinicăstancu,sinicăstancu@zzup.ro,7041110309882,1991-08-13,"Strada Nemeș Nr. 349, Segarcea, 786300",0722 545 608,d8:5a:02:15:99:3b,121.244.142.247,RO76HKVK4320997175133859,2024-04-25 05:03:20,4367,605,299,1736457,ee024dbc-87c5-4d96-a081-d7b104ca196f
